#------------------------
#   k         chi         dchi         e0
  9.9500000     	-2.078700E-03   0.49624801E-02    7117.6400
  10.000000     	5.023401E-03    0.37349434E-02    7117.6400
  10.050000     	4.461804E-03    0.53455350E-02    7117.6400
  10.100000     	5.724559E-03    0.66152249E-02    7117.6400
  10.150000     	8.144621E-03    0.61065536E-02    7117.6400
  10.200000     	7.150292E-03    0.61497498E-02    7117.6400
  10.250000     	6.113116E-03    0.60694823E-02    7117.6400
  10.300000     	6.652664E-03    0.49884727E-02    7117.6400
  10.350000     	4.104390E-03    0.45747476E-02    7117.6400
  10.400000     	6.877566E-03    0.50946687E-02    7117.6400
  10.450000     	5.120805E-03    0.56734783E-02    7117.6400
  10.500000     	5.540305E-03    0.61465431E-02    7117.6400
  10.550000     	2.111185E-03    0.80432933E-02    7117.6400
  10.600000     	3.902296E-03    0.72750944E-02    7117.6400
  10.650000     	1.988787E-03    0.54028281E-02    7117.6400
  10.700000     	2.307521E-03    0.64615353E-02    7117.6400
  10.750000     	2.749670E-04    0.64805585E-02    7117.6400
  10.800000     	-4.244472E-03   0.54273529E-02    7117.6400
  10.850000     	1.064095E-03    0.49551759E-02    7117.6400
  10.900000     	3.733440E-03    0.58749731E-02    7117.6400
  10.950000     	-1.027402E-03   0.66661853E-02    7117.6400
  11.000000     	2.829756E-03    0.60130849E-02    7117.6400
  11.050000     	6.712364E-04    0.71739905E-02    7117.6400
  11.100000     	2.054072E-03    0.71075639E-02    7117.6400
  11.150000     	-2.914256E-03   0.83989398E-02    7117.6400
  11.200000     	3.329781E-03    0.62379696E-02    7117.6400
  11.250000     	-5.040023E-03   0.47437284E-02    7117.6400
  11.300000     	2.833261E-03    0.57999216E-02    7117.6400
  11.350000     	-6.110002E-03   0.66811796E-02    7117.6400
  11.400000     	2.319290E-03    0.73834514E-02    7117.6400
  11.450000     	9.910646E-04    0.70198041E-02    7117.6400
  11.500000     	-3.101603E-03   0.59390681E-02    7117.6400
  11.550000     	2.042636E-03    0.63518257E-02    7117.6400
  11.600000     	6.180926E-03    0.78587047E-02    7117.6400
  11.650000     	1.939395E-03    0.83002870E-02    7117.6400
  11.700000     	2.832595E-03    0.74927147E-02    7117.6400
  11.750000     	3.374029E-03    0.68707039E-02    7117.6400
  11.800000     	-3.039010E-03   0.83851210E-02    7117.6400
  11.850000     	3.993882E-03    0.73226455E-02    7117.6400
  11.900000     	-1.269629E-03   0.65059104E-02    7117.6400
  11.950000     	-2.669143E-03   0.82065059E-02    7117.6400
  12.000000     	-3.801451E-03   0.10083716E-01    7117.6400
  12.050000     	-3.106450E-03   0.75225438E-02    7117.6400
  12.100000     	-2.944556E-03   0.11868465E-01    7117.6400
  12.150000     	-1.198165E-03   0.10197428E-01    7117.6400
  12.200000     	-5.101276E-03   0.10830625E-01    7117.6400
  12.250000     	-2.907639E-03   0.10414363E-01    7117.6400
  12.300000     	-3.117191E-03   0.13273799E-01    7117.6400
  12.350000     	-6.065980E-03   0.11944128E-01    7117.6400
  12.400000     	-9.604394E-03   0.17340867E-01    7117.6400
  12.450000     	-6.075474E-03   0.13361596E-01    7117.6400
  12.500000     	-1.256461E-02   0.15914840E-01    7117.6400
  12.550000     	-2.692989E-02   0.13315900E-01    7117.6400
  12.600000     	-3.835141E-03   0.13995980E-01    7117.6400
  12.650000     	-7.600917E-04   0.16794977E-01    7117.6400
  12.700000     	-1.723575E-03   0.19991940E-01    7117.6400
  12.750000     	3.105395E-03    0.22249809E-01    7117.6400
  12.800000     	5.545904E-03    0.27383982E-01    7117.6400
  12.850000     	3.863610E-03    0.28085887E-01    7117.6400
  12.900000     	4.053824E-03    0.25278169E-01    7117.6400
  12.950000     	4.136113E-03    0.35182512E-01    7117.6400
  13.000000     	-2.329312E-03   0.50876156E-01    7117.6400
  13.050000     	4.082739E-03    0.50053502E-01    7117.6400
  13.100000     	4.924438E-03    0.12999690        7117.6400
  13.150000     	1.635133E-03    0.13022117        7117.6400
  13.200000     	2.271637E-03    0.35022130        7117.6400
  13.250000     	6.167587E-03   -0.39345290        7117.6400
  13.300000     	1.173667E-04   -0.25553506        7117.6400
  13.350000     	5.586683E-03   -0.10195445        7117.6400
  13.400000     	6.836163E-04   -0.62565173E-01    7117.6400
  13.450000     	4.976510E-03   -0.62696470E-01    7117.6400
  13.500000     	7.100719E-03   -0.69995026E-01    7117.6400
  13.550000     	4.647823E-03   -0.37057614E-01    7117.6400
  13.600000     	5.295817E-03   -0.29335295E-01    7117.6400
  13.650000     	3.496197E-03   -0.38596333E-01    7117.6400
  13.700000     	4.517228E-03   -0.22649784E-01    7117.6400
  13.750000     	7.040817E-03   -0.23704621E-01    7117.6400
  13.800000     	7.644352E-03   -0.34213857E-01    7117.6400
  13.850000     	5.400835E-03   -0.15679274E-01    7117.6400
  13.900000     	8.037732E-03   -0.17727993E-01    7117.6400
  13.950000     	8.381916E-03   -0.16440796E-01    7117.6400
  14.000000         -2.092318E-03  -0.11963521E-01    7117.6400
  14.050000     	1.121337E-04   -0.15324505E-01    7117.6400
  14.100000     	5.521426E-04   -0.13870234E-01    7117.6400
  14.150000     	-7.793779E-04  -0.10242893E-01    7117.6400
  14.200000     	1.082060E-04   -0.18008464E-01    7117.6400
  14.250000     	-9.954334E-05  -0.20432985E-01    7117.6400
  14.300000     	-1.669855E-03  -0.16580750E-01    7117.6400
  14.350000     	6.150205E-03   -0.13894660E-01    7117.6400
  14.400000     	8.559618E-03   -0.19123988E-01    7117.6400
  14.450000     	4.504519E-03   -0.15076891E-01    7117.6400
  14.500000     	5.281888E-03   -0.11519005E-01    7117.6400
  14.550000     	-3.518484E-04  -0.12186723E-01    7117.6400
  14.600000     	5.651835E-04   -0.97016167E-02    7117.6400
  14.650000     	1.802698E-03   -0.63087496E-02    7117.6400
  14.700000     	-7.225195E-03  -0.81531666E-02    7117.6400
  14.750000     	-8.018099E-04  -0.99975836E-02    7117.6400
  14.800000     	1.767299E-05   -0.11842001E-01    7117.6400
  14.850000     	-2.749608E-03  -0.12709991E-01    7117.6400
  14.900000     	-7.108556E-03  -0.12471799E-01    7117.6400
  14.950000     	-1.168049E-02  -0.12233607E-01    7117.6400
  15.000000     	-1.342384E-02  -0.47508159E-02    7117.6400
  15.050000     	-1.211894E-02  -0.97401407E-02    7117.6400
  15.100000     	-1.081404E-02  -0.81527983E-02    7117.6400
  15.150000     	-1.683033E-02  -0.65654558E-02    7117.6400
